incident_id,delivery_id,incident_date,incident_type,resolution_status,delivery_status
INC021982,D0096195,2025-03-01,Damaged parcel,Escalated,VALID
INC021983,D0096200,2025-03-22,Customer complaint,Pending,VALID
INC021984,D0096203,2025-03-08,Wrong address,Resolved,VALID
INC021985,D0096205,2025-03-30,Customer complaint,Resolved,VALID
INC021986,D0096210,2025-03-12,Late delivery,Resolved,VALID
INC021987,D0096214,2025-03-22,Damaged parcel,Resolved,VALID
INC021988,D0096217,2025-03-30,Vehicle breakdown,Resolved,VALID
INC021989,D0096223,2025-04-16,Lost parcel,Pending,VALID
INC021990,D0096227,2025-04-07,Vehicle breakdown,Escalated,VALID
INC021991,D0096229,2025-04-24,Late delivery,Resolved,VALID
INC021992,D0096234,2025-04-30,Customer complaint,Pending,VALID
INC021993,D0096242,2025-04-10,Wrong address,Resolved,VALID
INC021994,D0096243,2025-04-11,Late delivery,Resolved,VALID
INC021995,D0096247,2025-04-09,Late delivery,Resolved,VALID
INC021996,D0096253,2025-04-06,Customer complaint,Resolved,VALID
INC021997,D0096256,2025-04-09,Late delivery,Resolved,VALID
INC021998,D0096258,2025-04-22,Late delivery,Resolved,VALID
INC021999,D0096262,2025-05-10,Late delivery,Pending,VALID
INC022000,D0096265,2025-05-14,Customer complaint,Resolved,VALID
INC022001,D0096268,2025-05-03,Customer complaint,Escalated,VALID
INC022002,D0096269,2025-05-21,Late delivery,Resolved,VALID
INC022003,D0096270,2025-05-02,Vehicle breakdown,Resolved,VALID
INC022004,D0096279,2025-05-25,Vehicle breakdown,Escalated,VALID
INC022005,D0096290,2025-05-01,Wrong address,Resolved,VALID
INC022006,D0096299,2025-05-04,Vehicle breakdown,Resolved,VALID
INC022007,D0096306,2025-06-29,Damaged parcel,Resolved,VALID
INC022008,D0096308,2025-06-11,Damaged parcel,Resolved,VALID
INC022009,D0096312,2025-06-04,Lost parcel,Resolved,VALID
INC022010,D0096315,2025-06-03,Late delivery,Resolved,VALID
INC022011,D0096316,2025-06-17,Late delivery,Escalated,VALID
INC022012,D0096319,2025-06-06,Wrong address,Pending,VALID
INC022013,D0096326,2025-06-18,Wrong address,Resolved,VALID
INC022014,D0096330,2025-06-18,Late delivery,Resolved,VALID
INC022015,D0096334,2025-06-21,Wrong address,Resolved,VALID
INC022016,D0096339,2025-06-10,Customer complaint,Resolved,VALID
INC022017,D0096340,2025-06-13,Damaged parcel,Resolved,VALID
INC022018,D0096341,2024-10-19,Customer complaint,Resolved,VALID
INC022019,D0096350,2024-10-20,Wrong address,Pending,VALID
INC022020,D0096351,2024-10-15,Lost parcel,Resolved,VALID
INC022021,D0096368,2024-10-26,Damaged parcel,Resolved,VALID
INC022022,D0096380,2024-11-13,Damaged parcel,Escalated,VALID
INC022023,D0096390,2024-11-07,Damaged parcel,Resolved,VALID
INC022024,D0096396,2024-11-17,Vehicle breakdown,Resolved,VALID
INC022025,D0096398,2024-11-01,Damaged parcel,Resolved,VALID
INC022026,D0096403,2024-11-06,Damaged parcel,Pending,VALID
INC022027,D0096412,2024-12-05,Vehicle breakdown,Resolved,VALID
INC022028,D0096417,2024-12-05,Vehicle breakdown,Resolved,VALID
INC022029,D0096422,2024-12-09,Vehicle breakdown,Resolved,VALID
INC022030,D0096423,2024-12-17,Customer complaint,Resolved,VALID
INC022031,D0096436,2025-01-06,Wrong address,Resolved,VALID
INC022032,D0096437,2025-01-09,Vehicle breakdown,Resolved,VALID
INC022033,D0096450,2025-01-28,Customer complaint,Resolved,VALID
INC022034,D0096467,2025-02-19,Damaged parcel,Resolved,VALID
INC022035,D0096477,2025-02-16,Lost parcel,Resolved,VALID
INC022036,D0096487,2025-03-29,Lost parcel,Resolved,VALID
INC022037,D0096501,2025-03-10,Damaged parcel,Resolved,VALID
INC022038,D0096505,2025-04-24,Customer complaint,Resolved,VALID
INC022039,D0096516,2025-04-22,Vehicle breakdown,Resolved,VALID
INC022040,D0096524,2025-04-12,Damaged parcel,Resolved,VALID
INC022041,D0096525,2025-05-25,Damaged parcel,Escalated,VALID
INC022042,D0096526,2025-05-17,Customer complaint,Resolved,VALID
INC022043,D0096528,2025-05-21,Lost parcel,Resolved,VALID
INC022044,D0096530,2025-05-06,Late delivery,Resolved,VALID
INC022045,D0096541,2025-05-28,Lost parcel,Resolved,VALID
INC022046,D0096544,2025-05-31,Vehicle breakdown,Resolved,VALID
INC022047,D0096549,2025-05-30,Damaged parcel,Resolved,VALID
INC022048,D0096553,2025-06-02,Late delivery,Resolved,VALID
INC022049,D0096557,2025-06-21,Late delivery,Resolved,VALID
INC022050,D0096559,2025-06-06,Vehicle breakdown,Resolved,VALID
INC022051,D0096560,2025-06-04,Customer complaint,Pending,VALID
INC022052,D0096562,2025-06-25,Late delivery,Resolved,VALID
INC022053,D0096564,2025-06-02,Wrong address,Resolved,VALID
INC022054,D0096566,2025-06-30,Wrong address,Resolved,VALID
INC022055,D0096572,2024-10-03,Customer complaint,Resolved,VALID
INC022056,D0096574,2024-10-16,Damaged parcel,Resolved,VALID
INC022057,D0096576,2024-10-02,Customer complaint,Escalated,VALID
INC022058,D0096581,2024-10-22,Damaged parcel,Resolved,VALID
INC022059,D0096583,2024-10-26,Damaged parcel,Resolved,VALID
INC022060,D0096599,2024-10-28,Wrong address,Resolved,VALID
INC022061,D0096600,2024-10-29,Wrong address,Resolved,VALID
INC022062,D0096603,2024-10-06,Wrong address,Escalated,VALID
INC022063,D0096616,2024-10-27,Customer complaint,Resolved,VALID
INC022064,D0096619,2024-10-03,Wrong address,Resolved,VALID
INC022065,D0096625,2024-10-12,Vehicle breakdown,Resolved,VALID
INC022066,D0096634,2024-10-19,Customer complaint,Resolved,VALID
INC022067,D0096638,2024-10-30,Lost parcel,Resolved,VALID
INC022068,D0096642,2024-10-23,Damaged parcel,Resolved,VALID
INC022069,D0096644,2024-10-13,Vehicle breakdown,Resolved,VALID
INC022070,D0096647,2024-10-24,Late delivery,Resolved,VALID
INC022071,D0096658,2024-10-01,Customer complaint,Resolved,VALID
INC022072,D0096659,2024-10-08,Vehicle breakdown,Resolved,VALID
INC022073,D0096664,2024-10-20,Vehicle breakdown,Resolved,VALID
INC022074,D0096666,2024-10-13,Customer complaint,Escalated,VALID
INC022075,D0096669,2024-10-05,Lost parcel,Resolved,VALID
INC022076,D0096674,2024-10-24,Lost parcel,Resolved,VALID
INC022077,D0096676,2024-10-01,Customer complaint,Escalated,VALID
INC022078,D0096678,2024-10-12,Wrong address,Resolved,VALID
INC022079,D0096692,2024-10-24,Wrong address,Resolved,VALID
INC022080,D0096694,2024-10-05,Damaged parcel,Resolved,VALID
INC022081,D0096698,2024-10-09,Customer complaint,Resolved,VALID
INC022082,D0096700,2024-10-26,Customer complaint,Resolved,VALID
INC022083,D0096702,2024-10-04,Damaged parcel,Resolved,VALID
INC022084,D0096703,2024-10-23,Late delivery,Resolved,VALID
INC022085,D0096706,2024-10-01,Damaged parcel,Resolved,VALID
INC022086,D0096718,2024-10-25,Late delivery,Resolved,VALID
INC022087,D0096729,2024-10-29,Wrong address,Resolved,VALID
INC022088,D0096731,2024-10-08,Wrong address,Pending,VALID
INC022089,D0096737,2024-10-05,Vehicle breakdown,Resolved,VALID
INC022090,D0096740,2024-10-11,Damaged parcel,Resolved,VALID
INC022091,D0096742,2024-10-03,Wrong address,Resolved,VALID
INC022092,D0096757,2024-10-26,Damaged parcel,Resolved,VALID
INC022093,D0096764,2024-10-29,Lost parcel,Resolved,VALID
INC022094,D0096773,2024-11-09,Late delivery,Pending,VALID
INC022095,D0096779,2024-11-05,Late delivery,Resolved,VALID
INC022096,D0096780,2024-11-28,Damaged parcel,Resolved,VALID
INC022097,D0096783,2024-11-11,Wrong address,Escalated,VALID
INC022098,D0096802,2024-11-15,Lost parcel,Resolved,VALID
INC022099,D0096816,2024-11-10,Vehicle breakdown,Resolved,VALID
INC022100,D0096817,2024-11-08,Wrong address,Resolved,VALID
INC022101,D0096829,2024-11-02,Wrong address,Resolved,VALID
INC022102,D0096835,2024-11-04,Late delivery,Resolved,VALID
INC022103,D0096839,2024-11-14,Customer complaint,Pending,VALID
INC022104,D0096841,2024-11-16,Customer complaint,Pending,VALID
INC022105,D0096843,2024-11-23,Vehicle breakdown,Resolved,VALID
INC022106,D0096848,2024-11-17,Vehicle breakdown,Resolved,VALID
INC022107,D0096849,2024-11-01,Customer complaint,Resolved,VALID
INC022108,D0096856,2024-11-02,Customer complaint,Escalated,VALID
INC022109,D0096859,2024-11-11,Lost parcel,Escalated,VALID
INC022110,D0096868,2024-11-09,Damaged parcel,Resolved,VALID
INC022111,D0096871,2024-11-24,Damaged parcel,Pending,VALID
INC022112,D0096877,2024-11-23,Damaged parcel,Resolved,VALID
INC022113,D0096884,2024-11-28,Late delivery,Resolved,VALID
INC022114,D0096887,2024-11-26,Customer complaint,Pending,VALID
INC022115,D0096888,2024-11-09,Customer complaint,Resolved,VALID
INC022116,D0096893,2024-11-21,Damaged parcel,Escalated,VALID
INC022117,D0096895,2024-11-05,Customer complaint,Pending,VALID
INC022118,D0096905,2024-11-18,Damaged parcel,Resolved,VALID
INC022119,D0096906,2024-11-15,Customer complaint,Resolved,VALID
INC022120,D0096916,2024-11-28,Wrong address,Escalated,VALID
INC022121,D0096917,2024-11-12,Damaged parcel,Pending,VALID
INC022122,D0096930,2024-11-18,Late delivery,Resolved,VALID
INC022123,D0096932,2024-11-05,Customer complaint,Resolved,VALID
INC022124,D0096938,2024-11-04,Damaged parcel,Resolved,VALID
INC022125,D0096939,2024-11-27,Customer complaint,Resolved,VALID
INC022126,D0096941,2024-11-13,Wrong address,Resolved,VALID
INC022127,D0096944,2024-11-11,Vehicle breakdown,Resolved,VALID
INC022128,D0096947,2024-11-10,Lost parcel,Escalated,VALID
INC022129,D0096953,2024-12-24,Customer complaint,Resolved,VALID
INC022130,D0096961,2024-12-31,Wrong address,Pending,VALID
INC022131,D0096968,2024-12-31,Late delivery,Resolved,VALID
INC022132,D0096976,2024-12-26,Late delivery,Resolved,VALID
INC022133,D0096979,2024-12-07,Vehicle breakdown,Resolved,VALID
INC022134,D0096982,2024-12-31,Customer complaint,Resolved,VALID
INC022135,D0096989,2024-12-25,Late delivery,Resolved,VALID
INC022136,D0096991,2024-12-31,Customer complaint,Resolved,VALID
INC022137,D0096995,2024-12-07,Damaged parcel,Resolved,VALID
INC022138,D0097001,2024-12-22,Late delivery,Resolved,VALID
INC022139,D0097004,2024-12-17,Damaged parcel,Resolved,VALID
INC022140,D0097009,2024-12-27,Late delivery,Resolved,VALID
INC022141,D0097012,2024-12-31,Lost parcel,Escalated,VALID
INC022142,D0097014,2024-12-01,Lost parcel,Pending,VALID
INC022143,D0097021,2024-12-03,Damaged parcel,Resolved,VALID
INC022144,D0097023,2024-12-02,Customer complaint,Resolved,VALID
INC022145,D0097030,2024-12-10,Customer complaint,Resolved,VALID
INC022146,D0097035,2024-12-30,Wrong address,Resolved,VALID
INC022147,D0097038,2024-12-21,Customer complaint,Resolved,VALID
INC022148,D0097040,2024-12-26,Damaged parcel,Pending,VALID
INC022149,D0097041,2024-12-25,Lost parcel,Resolved,VALID
INC022150,D0097042,2024-12-05,Damaged parcel,Resolved,VALID
INC022151,D0097059,2024-12-05,Customer complaint,Escalated,VALID
INC022152,D0097070,2024-12-17,Damaged parcel,Pending,VALID
INC022153,D0097071,2024-12-17,Customer complaint,Resolved,VALID
INC022154,D0097072,2024-12-20,Wrong address,Resolved,VALID
INC022155,D0097075,2024-12-12,Late delivery,Pending,VALID
INC022156,D0097077,2024-12-28,Wrong address,Pending,VALID
INC022157,D0097088,2024-12-07,Wrong address,Resolved,VALID
INC022158,D0097091,2024-12-12,Wrong address,Resolved,VALID
INC022159,D0097093,2024-12-05,Damaged parcel,Resolved,VALID
INC022160,D0097112,2024-12-06,Late delivery,Resolved,VALID
INC022161,D0097121,2024-12-25,Damaged parcel,Resolved,VALID
INC022162,D0097123,2024-12-01,Late delivery,Resolved,VALID
INC022163,D0097125,2024-12-30,Damaged parcel,Resolved,VALID
INC022164,D0097126,2024-12-14,Late delivery,Pending,VALID
INC022165,D0097148,2024-12-22,Vehicle breakdown,Escalated,VALID
INC022166,D0097149,2024-12-05,Vehicle breakdown,Resolved,VALID
INC022167,D0097150,2024-12-06,Lost parcel,Resolved,VALID
INC022168,D0097161,2025-01-10,Wrong address,Resolved,VALID
INC022169,D0097165,2025-01-22,Lost parcel,Resolved,VALID
INC022170,D0097168,2025-01-27,Damaged parcel,Resolved,VALID
INC022171,D0097173,2025-01-10,Lost parcel,Resolved,VALID
INC022172,D0097176,2025-01-21,Late delivery,Resolved,VALID
INC022173,D0097185,2025-01-30,Late delivery,Resolved,VALID
INC022174,D0097188,2025-01-27,Damaged parcel,Resolved,VALID
INC022175,D0097189,2025-01-30,Wrong address,Resolved,VALID
INC022176,D0097190,2025-01-05,Vehicle breakdown,Resolved,VALID
INC022177,D0097191,2025-01-24,Late delivery,Resolved,VALID
INC022178,D0097192,2025-01-25,Damaged parcel,Resolved,VALID
INC022179,D0097193,2025-01-24,Vehicle breakdown,Resolved,VALID
INC022180,D0097195,2025-01-05,Damaged parcel,Resolved,VALID
INC022181,D0097200,2025-01-20,Late delivery,Resolved,VALID
INC022182,D0097206,2025-01-25,Customer complaint,Resolved,VALID
INC022183,D0097214,2025-01-06,Damaged parcel,Resolved,VALID
INC022184,D0097221,2025-01-18,Late delivery,Resolved,VALID
INC022185,D0097224,2025-01-15,Late delivery,Resolved,VALID
INC022186,D0097225,2025-01-29,Customer complaint,Resolved,VALID
INC022187,D0097233,2025-01-19,Wrong address,Resolved,VALID
INC022188,D0097242,2025-01-24,Wrong address,Resolved,VALID
INC022189,D0097244,2025-01-06,Lost parcel,Resolved,VALID
INC022190,D0097246,2025-01-26,Customer complaint,Resolved,VALID
INC022191,D0097261,2025-01-23,Damaged parcel,Resolved,VALID
INC022192,D0097269,2025-02-09,Vehicle breakdown,Escalated,VALID
INC022193,D0097270,2025-02-24,Late delivery,Resolved,VALID
INC022194,D0097272,2025-02-23,Lost parcel,Resolved,VALID
INC022195,D0097277,2025-02-22,Vehicle breakdown,Resolved,VALID
INC022196,D0097278,2025-02-22,Damaged parcel,Resolved,VALID
INC022197,D0097279,2025-02-17,Customer complaint,Resolved,VALID
INC022198,D0097280,2025-02-15,Damaged parcel,Resolved,VALID
INC022199,D0097281,2025-02-16,Vehicle breakdown,Escalated,VALID
INC022200,D0097285,2025-02-24,Damaged parcel,Resolved,VALID
INC022201,D0097287,2025-02-06,Vehicle breakdown,Pending,VALID
INC022202,D0097294,2025-02-24,Vehicle breakdown,Resolved,VALID
INC022203,D0097296,2025-02-01,Damaged parcel,Escalated,VALID
INC022204,D0097317,2025-02-17,Wrong address,Pending,VALID
INC022205,D0097319,2025-02-23,Late delivery,Resolved,VALID
INC022206,D0097322,2025-02-06,Damaged parcel,Escalated,VALID
INC022207,D0097324,2025-02-23,Customer complaint,Resolved,VALID
INC022208,D0097325,2025-02-26,Wrong address,Escalated,VALID
INC022209,D0097328,2025-02-08,Customer complaint,Resolved,VALID
INC022210,D0097331,2025-02-18,Lost parcel,Resolved,VALID
INC022211,D0097336,2025-02-11,Damaged parcel,Escalated,VALID
INC022212,D0097350,2025-02-19,Late delivery,Resolved,VALID
INC022213,D0097356,2025-02-06,Damaged parcel,Escalated,VALID
INC022214,D0097357,2025-02-20,Customer complaint,Resolved,VALID
INC022215,D0097363,2025-02-06,Vehicle breakdown,Resolved,VALID
INC022216,D0097365,2025-02-11,Late delivery,Resolved,VALID
INC022217,D0097366,2025-02-26,Late delivery,Resolved,VALID
INC022218,D0097370,2025-02-09,Late delivery,Resolved,VALID
INC022219,D0097375,2025-02-01,Customer complaint,Pending,VALID
INC022220,D0097384,2025-02-21,Damaged parcel,Resolved,VALID
INC022221,D0097387,2025-02-15,Customer complaint,Resolved,VALID
INC022222,D0097393,2025-03-08,Customer complaint,Resolved,VALID
INC022223,D0097402,2025-03-04,Late delivery,Pending,VALID
INC022224,D0097404,2025-03-26,Customer complaint,Resolved,VALID
INC022225,D0097409,2025-03-21,Lost parcel,Resolved,VALID
INC022226,D0097414,2025-03-10,Damaged parcel,Escalated,VALID
INC022227,D0097415,2025-03-19,Damaged parcel,Escalated,VALID
INC022228,D0097419,2025-03-17,Lost parcel,Escalated,VALID
INC022229,D0097424,2025-03-13,Lost parcel,Resolved,VALID
INC022230,D0097432,2025-03-13,Customer complaint,Resolved,VALID
INC022231,D0097437,2025-03-11,Wrong address,Resolved,VALID
INC022232,D0097442,2025-03-28,Damaged parcel,Resolved,VALID
INC022233,D0097447,2025-03-25,Late delivery,Resolved,VALID
INC022234,D0097455,2025-03-15,Lost parcel,Resolved,VALID
INC022235,D0097460,2025-03-27,Wrong address,Resolved,VALID
INC022236,D0097461,2025-03-15,Late delivery,Resolved,VALID
INC022237,D0097465,2025-03-28,Customer complaint,Resolved,VALID
INC022238,D0097466,2025-03-18,Lost parcel,Resolved,VALID
INC022239,D0097479,2025-03-08,Damaged parcel,Resolved,VALID
INC022240,D0097484,2025-03-26,Vehicle breakdown,Resolved,VALID
INC022241,D0097485,2025-03-31,Customer complaint,Resolved,VALID
INC022242,D0097487,2025-03-30,Late delivery,Resolved,VALID
INC022243,D0097488,2025-03-20,Damaged parcel,Escalated,VALID
INC022244,D0097489,2025-03-18,Customer complaint,Resolved,VALID
INC022245,D0097490,2025-03-12,Customer complaint,Escalated,VALID
INC022246,D0097498,2025-03-01,Damaged parcel,Resolved,VALID
INC022247,D0097501,2025-03-26,Damaged parcel,Resolved,VALID
INC022248,D0097502,2025-03-31,Late delivery,Resolved,VALID
INC022249,D0097506,2025-03-20,Damaged parcel,Resolved,VALID
INC022250,D0097507,2025-03-12,Damaged parcel,Resolved,VALID
INC022251,D0097509,2025-03-22,Wrong address,Resolved,VALID
INC022252,D0097512,2025-03-31,Customer complaint,Pending,VALID
INC022253,D0097518,2025-03-14,Customer complaint,Resolved,VALID
INC022254,D0097523,2025-03-07,Vehicle breakdown,Pending,VALID
INC022255,D0097529,2025-03-19,Customer complaint,Escalated,VALID
INC022256,D0097531,2025-04-13,Damaged parcel,Resolved,VALID
INC022257,D0097538,2025-04-23,Customer complaint,Pending,VALID
INC022258,D0097544,2025-04-20,Wrong address,Resolved,VALID
INC022259,D0097546,2025-04-27,Customer complaint,Escalated,VALID
INC022260,D0097551,2025-04-28,Vehicle breakdown,Resolved,VALID
INC022261,D0097553,2025-04-07,Damaged parcel,Resolved,VALID
INC022262,D0097559,2025-04-07,Vehicle breakdown,Resolved,VALID
INC022263,D0097564,2025-04-17,Late delivery,Resolved,VALID
INC022264,D0097568,2025-04-21,Late delivery,Pending,VALID
INC022265,D0097571,2025-04-09,Wrong address,Resolved,VALID
INC022266,D0097573,2025-04-27,Damaged parcel,Resolved,VALID
INC022267,D0097577,2025-04-22,Lost parcel,Resolved,VALID
INC022268,D0097578,2025-04-04,Wrong address,Resolved,VALID
INC022269,D0097582,2025-04-03,Customer complaint,Resolved,VALID
INC022270,D0097584,2025-04-29,Customer complaint,Resolved,VALID
INC022271,D0097590,2025-04-15,Lost parcel,Resolved,VALID
INC022272,D0097591,2025-04-21,Lost parcel,Resolved,VALID
INC022273,D0097596,2025-04-20,Customer complaint,Resolved,VALID
INC022274,D0097600,2025-04-25,Customer complaint,Resolved,VALID
INC022275,D0097604,2025-04-08,Wrong address,Resolved,VALID
INC022276,D0097606,2025-04-01,Late delivery,Resolved,VALID
INC022277,D0097610,2025-04-17,Wrong address,Escalated,VALID
INC022278,D0097615,2025-04-21,Lost parcel,Resolved,VALID
INC022279,D0097622,2025-04-13,Late delivery,Resolved,VALID
INC022280,D0097624,2025-04-28,Late delivery,Resolved,VALID
INC022281,D0097625,2025-04-23,Lost parcel,Resolved,VALID
INC022282,D0097630,2025-04-11,Damaged parcel,Resolved,VALID
INC022283,D0097632,2025-04-17,Late delivery,Resolved,VALID
INC022284,D0097637,2025-04-30,Vehicle breakdown,Resolved,VALID
INC022285,D0097638,2025-04-13,Late delivery,Resolved,VALID
INC022286,D0097646,2025-04-02,Customer complaint,Resolved,VALID
INC022287,D0097648,2025-04-08,Late delivery,Resolved,VALID
INC022288,D0097649,2025-04-26,Wrong address,Resolved,VALID
INC022289,D0097657,2025-04-16,Damaged parcel,Resolved,VALID
INC022290,D0097661,2025-04-14,Vehicle breakdown,Resolved,VALID
INC022291,D0097662,2025-04-28,Late delivery,Resolved,VALID
INC022292,D0097663,2025-04-04,Customer complaint,Resolved,VALID
INC022293,D0097665,2025-04-29,Late delivery,Resolved,VALID
INC022294,D0097667,2025-04-18,Vehicle breakdown,Resolved,VALID
INC022295,D0097668,2025-04-26,Late delivery,Pending,VALID
INC022296,D0097670,2025-04-19,Damaged parcel,Escalated,VALID
INC022297,D0097672,2025-04-08,Lost parcel,Resolved,VALID
INC022298,D0097674,2025-04-21,Late delivery,Resolved,VALID
INC022299,D0097679,2025-05-09,Damaged parcel,Resolved,VALID
INC022300,D0097680,2025-05-24,Customer complaint,Resolved,VALID
INC022301,D0097681,2025-05-19,Wrong address,Resolved,VALID
INC022302,D0097682,2025-05-01,Customer complaint,Resolved,VALID
INC022303,D0097683,2025-05-22,Vehicle breakdown,Resolved,VALID
INC022304,D0097686,2025-05-23,Late delivery,Resolved,VALID
